Id	Fot	Inv	Dt	Client	Fee	Comm	Conv	Pd Y/N?	Text	Size	Place	Restrict Y/N?	GL Acct
ACR0015	ACR	102315	12/31/2013	CORBIS00	8.18	35	1	Y		0	0	0	41201
ACR0015	ACR	102405	7/31/2014	CORBIS00	7.4	35	1	Y		0	0	0	41201
ACR0016	ACR	101824	11/30/2011	CORBIS00	1.3	35	1	Y		0	0	0	41201
ACR0017	ACR	101641	2/28/2011	VEERCO00	10.5	35	1	Y		8	0	0	41201
ACR0017	ACR	101923	5/31/2012	CORBIS00	54.6	35	1	Y		0	0	0	41201
ACR0017	ACR	101923	5/31/2012	CORBIS00	54.6	35	1	Y		0	0	0	41201
ACR0017	ACR	101949	6/30/2012	CORBIS00	-54.6	35	1	Y		0	0	0	41201
ACR0017	ACR	102292	11/30/2013	PUBPER00	8	35	1	Y		0	0	0	41201
ACR0017	ACR	102492	1/31/2015	GETIMA00	1.522	35	1	Y		0	0	0	41201
ACR0017	ACR	102495	3/31/2015	CORBIS00	3.78	35	1	Y		0	0	0	41201
ACR0019	ACR	101772	8/31/2011	CORBIS00	1.54	35	1	Y		0	0	0	41201
ACR0022	ACR	102435	9/30/2014	CORBIS00	2.83	35	1	Y		0	0	0	41201
ACR0022	ACR	102435	9/30/2014	CORBIS00	2.83	35	1	Y		0	0	0	41201
ACR0023	ACR	101664	3/31/2011	CORBIS00	1.19	35	1	Y		8	0	0	41201
ACR0026	ACR	102533	4/30/2015	CORBIS00	3.74	35	1	Y		0	0	0	41201
ACR0026	ACR	102620	1/31/2016	GETIMA00	0.83895	35	1	N		0	0	0	41201
ACR0027	ACR	101835	11/30/2011	IMAGES00	0.05	35	1	Y		0	0	0	41201
ACR0027	ACR	102669	9/30/2016	GETIMA00	2.37	35	1	Y		0	0	0	41201
ACR0032	ACR	101685	4/30/2011	VEERCO00	3.49	35	1	Y		8	0	0	41201
ACR0034	ACR	101641	2/28/2011	VEERCO00	10.5	35	1	Y		8	0	0	41201
ACR0037	ACR	101805	10/31/2011	CORBIS00	1.5	35	1	Y		0	0	0	41201
ACR0038	ACR	101641	2/28/2011	VEERCO00	10.5	35	1	Y		8	0	0	41201
ACR0039	ACR	101641	2/28/2011	VEERCO00	10.5	35	1	Y		8	0	0	41201
ACR0045	ACR	101641	2/28/2011	VEERCO00	28.86	35	1	Y		8	0	0	41201
ACR0045	ACR	102141	4/30/2013	ALAMYL00	13.5	35	1	Y		0	0	0	41201
ACR0046	ACR	101580	11/30/2010	GETIMA00	20.84	35	1	Y		8	0	0	41201
ACR0046	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0046	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0046	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0048	ACR	101901	3/31/2012	GETIMA00	4.5	35	1	Y		0	0	0	41201
ACR0048	ACR	101937	5/31/2012	GETIMA00	96.05	35	1	Y		0	0	0	41201
ACR0048	ACR	102674	10/31/2016	GETIMA00	0.88	35	1	Y		0	0	0	41201
ACR0050	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0050	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0050	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0051	ACR	102414	7/31/2014	GETIMA00	1.917	35	1	Y		0	0	0	41201
ACR0053	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0053	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0053	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0062	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0062	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0062	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0063	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0063	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0063	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0064	ACR	101868	1/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACR0064	ACR	101937	5/31/2012	GETIMA00	0.36	35	1	Y		0	0	0	41201
ACR0064	ACR	101975	7/31/2012	GETIMA00	0.71	35	1	Y		0	0	0	41201
ACS0001	ACS	102481	1/31/2015	CORBIS00	29.94	40	1	Y		0	0	0	41201
ACS0001	ACS	102598	10/31/2015	CORBIS00	1.55	40	1	Y		0	0	0	41201
ACS0004	ACS	102435	9/30/2014	CORBIS00	0.68	40	1	Y		0	0	0	41201
ACS0004	ACS	102596	10/31/2015	CORBIS00	0.09	40	1	Y		0	0	0	41201
ACS0004	ACS	102601	12/31/2015	GETIMA00	0.86	40	1	Y		0	0	0	41201
ACS0005	ACS	102620	1/31/2016	GETIMA00	4.414	40	1	N		0	0	0	41201
ACS0007	ACS	102596	10/31/2015	CORBIS00	0.09	40	1	Y		0	0	0	41201
ADE0002	ADE	301114	11/18/2012	10449801	11.96	40	1	Y	Royalty Free Media	9	0	N	41201
ADE0005	ADE	102620	1/31/2016	GETIMA00	0.86	40	1	N		0	0	0	41201
ADE0005	ADE	102620	1/31/2016	GETIMA00	0.86	40	1	N		0	0	0	41201
ADE0010	ADE	102354	2/28/2014	CORBIS00	16.12	40	1	Y		0	0	0	41201
ADE0014	ADE	102364	4/30/2014	GETIMA00	8.15	40	1	Y		0	0	0	41201
ADE0014	ADE	102398	6/30/2014	GETIMA00	8.92932	40	1	Y		0	0	0	41201
ADE0014	ADE	102434	9/30/2014	CORBIS00	40.5	40	1	Y		0	0	0	41201
ADE0014	ADE	102610	9/30/2015	GETIMA00	0.98213	40	1	Y		0	0	0	41201
ADE0015	ADE	102396	6/30/2014	CORBIS00	4.91	40	1	Y		0	0	0	41201
ADE0017	ADE	102620	1/31/2016	GETIMA00	0.86	40	1	N		0	0	0	41201
ADE0018	ADE	102620	1/31/2016	GETIMA00	0.86	40	1	N		0	0	0	41201
ADE0019	ADE	301114	11/18/2012	10449801	11.96	40	1	Y	Royalty Free Media	9	0	N	41201
ADE0022	ADE	102229	8/31/2013	INMAGI00	8.4	40	1	Y		0	0	0	41201
AFE0001	AFE	102299	11/30/2013	GETIMA00	3	40	1	N		0	0	0	41201
AFE0002	AFE	102299	11/30/2013	GETIMA00	3	40	1	N		0	0	0	41201
AFE0003	AFE	102601	12/31/2015	GETIMA00	0.966	40	1	Y		0	0	0	41201
AFE0004	AFE	102425	8/31/2014	GETIMA00	1.456	40	1	Y		0	0	0	41201
AFE0008	AFE	102269	9/30/2013	CORBIS00	6.01	40	1	Y		0	0	0	41201
AFE0008	AFE	102637	4/30/2016	CORBIS00	5.06	40	1	Y		0	0	0	41201
AFO0001	AFO	101954	6/30/2012	GETIMA00	4	50	1	Y		0	0	0	41201
AFO0006	AFO	101747	6/30/2011	GETIMA00	93.11	50	1	Y		0	0	0	41201
AFO0006	AFO	101886	3/31/2012	PUBPER00	19.6	50	1	Y		0	0	0	41201
AFO0008	AFO	102383	5/31/2014	GETIMA00	1.07	50	1	Y		0	0	0	41201
AFO0010	AFO	101665	3/31/2011	GETIMA00	0.91	50	1	Y		8	0	0	41201
AGI0002	AGI	102578	9/30/2015	ALAMYL00	3.83	40	1	Y		0	0	0	41201
AGI0003	AGI	102477	12/31/2014	GETIMA00	1.25	40	1	Y		0	0	0	41201
AGI0003	AGI	102574	8/31/2015	GETIMA00	0.87	40	1	Y		0	0	0	41201
AGI0006	AGI	102060	11/30/2012	PUBPER00	8	40	1	Y		0	0	0	41201
AGI0006	AGI	102110	2/28/2013	GETIMA00	0.63	40	1	Y		0	0	0	41201
AGI0006	AGI	102180	5/31/2013	GETIMA00	0.65	40	1	Y		0	0	0	41201
AGI0006	AGI	102180	5/31/2013	GETIMA00	0.26	40	1	Y		0	0	0	41201
AGI0006	AGI	102180	5/31/2013	GETIMA00	0.05	40	1	Y		0	0	0	41201
AGI0006	AGI	102222	7/31/2013	GETIMA00	0.42	40	1	Y		0	0	0	41201
AGI0006	AGI	102321	1/31/2014	GETIMA00	2.21	40	1	Y		0	0	0	41201
AGI0006	AGI	102340	2/28/2014	GETIMA00	0.02928	40	1	Y		0	0	0	41201
AGI0006	AGI	102356	4/30/2014	CORBIS00	3.44	40	1	Y		0	0	0	41201
AGI0006	AGI	102383	5/31/2014	GETIMA00	1	40	1	Y		0	0	0	41201
AGI0006	AGI	102425	8/31/2014	GETIMA00	0.327	40	1	Y		0	0	0	41201
AGI0007	AGI	101954	6/30/2012	GETIMA00	11	40	1	Y		0	0	0	41201
AGI0009	AGI	101933	5/31/2012	ALAMYL00	59.11	40	1	Y		0	0	0	41201
AGI0009	AGI	102222	7/31/2013	GETIMA00	2	40	1	Y		0	0	0	41201
AGI0009	AGI	102419	8/31/2014	CORBIS00	1.42	40	1	Y		0	0	0	41201
AGI0009	AGI	102435	9/30/2014	CORBIS00	0.68	40	1	Y		0	0	0	41201
AGI0009	AGI	102502	2/28/2015	GETIMA00	0.5	40	1	Y		0	0	0	41201
AGO0002	AGO	300553	3/25/2008	10336601	119.95	35	1	Y	Royalty Free Illustration	1	0	0	41201
AGO0004	AGO	101564	11/30/2010	MASFIL00	123.75	35	1	Y	123.75	8	0	0	41201
AGO0010	AGO	101900	3/31/2012	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0013	AGO	101691	4/30/2011	GETIMA00	23.28	35	1	Y		8	0	0	41201
AGO0013	AGO	102059	12/31/2012	PUBPER00	7.99	35	1	Y		0	0	0	41201
AGO0013	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0015	AGO	101900	3/31/2012	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0015	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0015	AGO	102669	9/30/2016	GETIMA00	0.94	35	1	Y		0	0	0	41201
AGO0016	AGO	101993	8/31/2012	GETIMA00	23.25	35	1	Y		0	0	0	41201
AGO0017	AGO	101867	1/31/2012	GETIMA00	10	35	1	Y		0	0	0	41201
AGO0017	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0018	AGO	101726	5/31/2011	VEERCO00	6	35	1	Y		0	0	0	41201
AGO0020	AGO	101876	2/29/2012	GETIMA00	12.91	35	1	Y		0	0	0	41201
AGO0020	AGO	102180	5/31/2013	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0021	AGO	101823	11/30/2011	INMAGI00	19.6	35	1	Y		0	0	0	41201
AGO0021	AGO	101993	8/31/2012	GETIMA00	97.85	35	1	Y		0	0	0	41201
AGO0021	AGO	102465	11/30/2014	GETIMA00	2.556	35	1	Y		0	0	0	41201
AGO0022	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0023	AGO	101954	6/30/2012	GETIMA00	1.16	35	1	Y		0	0	0	41201
AGO0024	AGO	101881	2/29/2012	IMAGES00	37.95	35	1	Y		0	0	0	41201
AGO0024	AGO	101949	6/30/2012	CORBIS00	31.58	35	1	Y		0	0	0	41201
AGO0025	AGO	101876	2/29/2012	GETIMA00	12.91	35	1	Y		0	0	0	41201
AGO0025	AGO	102180	5/31/2013	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0026	AGO	300673	11/23/2009	10379501	4.95	35	1	Y	Royalty Free Illustration	10	0	0	41201
AGO0028	AGO	101918	4/30/2012	GETIMA00	13.21	35	1	Y		0	0	0	41201
AGO0028	AGO	102630	3/31/2016	GETIMA00	1.448	35	1	Y		0	0	0	41201
AGO0030	AGO	102180	5/31/2013	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0031	AGO	101814	10/31/2011	GETIMA00	1.17	35	1	Y		0	0	0	41201
AGO0031	AGO	102011	9/30/2012	GETIMA00	56.59	35	1	Y		0	0	0	41201
AGO0031	AGO	102180	5/31/2013	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0031	AGO	102468	12/31/2014	CORBIS00	3.94	35	1	Y		0	0	0	41201
AGO0031	AGO	102468	12/31/2014	CORBIS00	3.94	35	1	Y		0	0	0	41201
AGO0031	AGO	102468	12/31/2014	CORBIS00	-3.94	35	1	Y		0	0	0	41201
AGO0031	AGO	102560	7/31/2015	CORBIS00	1.54	35	1	Y		0	0	0	41201
AGO0031	AGO	300629	4/6/2009	10379501	95.96	35	1	Y	Royalty Free Illustration	1	0	0	41201
AGO0031	AGO	300716	3/1/2010	10032401	287.96	35	1	Y	Royalty Free Illustration	6	0	0	41201
AGO0032	AGO	101746	6/30/2011	IMAGES00	15	35	1	Y		0	0	0	41201
AGO0036	AGO	101849	12/31/2011	GETIMA00	50.4	35	1	Y		0	0	0	41201
AGO0036	AGO	102383	5/31/2014	GETIMA00	6.6	35	1	Y		0	0	0	41201
AGO0036	AGO	102652	7/31/2016	GETIMA00	0.51536	35	1	Y		0	0	0	41201
AGO0039	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0040	AGO	102321	1/31/2014	GETIMA00	1.524	35	1	Y		0	0	0	41201
AGO0042	AGO	101691	4/30/2011	GETIMA00	2.8	35	1	Y		8	0	0	41201
AGO0042	AGO	101761	7/31/2011	GETIMA00	5.76	35	1	Y		0	0	0	41201
AGO0042	AGO	101761	7/31/2011	GETIMA00	34.56	35	1	Y		0	0	0	41201
AGO0042	AGO	101974	7/31/2012	GETIMA00	0.97	35	1	Y		0	0	0	41201
AGO0042	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0042	AGO	102299	11/30/2013	GETIMA00	5.2	35	1	N		0	0	0	41201
AGO0042	AGO	300867	2/28/2011	10408600	20	35	1	Y		8	0	0	41201
AGO0043	AGO	102549	5/31/2015	GETIMA00	6.94187	35	1	Y		0	0	0	41201
AGO0043	AGO	102576	8/31/2015	CORBIS00	1.03	35	1	Y		0	0	0	41201
AGO0056	AGO	101796	9/30/2011	GETIMA00	0.92	35	1	Y		0	0	0	41201
AGO0056	AGO	102007	9/30/2012	CORBIS00	7.52	35	1	Y		0	0	0	41201
AGO0056	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0056	AGO	102601	12/31/2015	GETIMA00	0.86	35	1	Y		0	0	0	41201
AGO0056	AGO	102669	9/30/2016	GETIMA00	0.6	35	1	Y		0	0	0	41201
AGO0056	AGO	102673	10/31/2016	GETIMA00	0.59	35	1	Y		0	0	0	41201
AGO0057	AGO	101920	5/31/2012	SUPSTO00	80	35	1	Y		0	0	0	41201
AGO0057	AGO	101954	6/30/2012	GETIMA00	0.52	35	1	Y		0	0	0	41201
AGO0057	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0057	AGO	102425	8/31/2014	GETIMA00	9.01764	35	1	Y		0	0	0	41201
AGO0057	AGO	102612	10/31/2015	GETIMA00	0.48	35	1	N		0	0	0	41201
AGO0057	AGO	102614	11/30/2015	GETIMA00	0.85774	35	1	N		0	0	0	41201
AGO0057	AGO	102646	6/30/2016	GETIMA00	1.91	35	1	Y		0	0	0	41201
AGO0058	AGO	101915	3/31/2012	ALAMYL00	17.4	35	1	N		0	0	0	41201
AGO0058	AGO	102574	8/31/2015	GETIMA00	0.858	35	1	Y		0	0	0	41201
AGO0058	AGO	102678	11/30/2016	GETIMA00	0.586	35	1	Y		0	0	0	41201
AGO0058	AGO	102678	11/30/2016	GETIMA00	0.586	35	1	Y		0	0	0	41201
AGO0058	AGO	300867	2/28/2011	10408600	8	35	1	Y		8	0	0	41201
AGO0059	AGO	101821	10/31/2011	PUBPER00	19.6	35	1	Y		0	0	0	41201
AGO0061	AGO	101579	11/30/2010	GETIMA00	1.4	35	1	Y		8	0	0	41201
AGO0061	AGO	101648	2/28/2011	ALAMYL00	1.85	35	1	Y		8	0	0	41201
AGO0061	AGO	102011	9/30/2012	GETIMA00	1.94	35	1	Y		0	0	0	41201
AGO0062	AGO	101627	1/31/2011	GETIMA00	7	35	1	Y		8	0	0	41201
AGO0062	AGO	101665	3/31/2011	GETIMA00	9.5	35	1	Y		8	0	0	41201
AGO0062	AGO	101665	3/31/2011	GETIMA00	3.77	35	1	Y		8	0	0	41201
AGO0062	AGO	101761	7/31/2011	GETIMA00	7.69	35	1	Y		0	0	0	41201
AGO0062	AGO	101814	10/31/2011	GETIMA00	9.25	35	1	Y		0	0	0	41201
AGO0062	AGO	101867	1/31/2012	GETIMA00	1.4	35	1	Y		0	0	0	41201
AGO0062	AGO	101876	2/29/2012	GETIMA00	1.4	35	1	Y		0	0	0	41201
AGO0062	AGO	101900	3/31/2012	GETIMA00	14.05	35	1	Y		0	0	0	41201
AGO0062	AGO	101900	3/31/2012	GETIMA00	14.05	35	1	Y		0	0	0	41201
AGO0062	AGO	101936	5/31/2012	GETIMA00	2.63	35	1	Y		0	0	0	41201
AGO0062	AGO	101974	7/31/2012	GETIMA00	0.97	35	1	Y		0	0	0	41201
AGO0062	AGO	101996	9/30/2012	ALAMYL00	18.51	35	1	Y		0	0	0	41201
AGO0062	AGO	102089	1/31/2013	GETIMA00	14	35	1	Y		0	0	0	41201
AGO0062	AGO	102159	4/30/2013	GETIMA00	4.2	35	1	Y		0	0	0	41201
AGO0062	AGO	102299	11/30/2013	GETIMA00	4.2	35	1	N		0	0	0	41201
AGO0062	AGO	102313	12/31/2013	GETIMA00	10	35	1	N		0	0	0	41201
AGO0062	AGO	102413	7/31/2014	GETIMA00	10	35	1	Y		0	0	0	41201
AGO0062	AGO	102620	1/31/2016	GETIMA00	1.6	35	1	N		0	0	0	41201
AGO0062	AGO	102646	6/30/2016	GETIMA00	0.77	35	1	Y		0	0	0	41201
AGO0062	AGO	102655	5/31/2016	ALAMYL00	2.86	35	1	Y		0	0	0	41201
AGO0065	AGO	102340	2/28/2014	GETIMA00	0.806	35	1	Y		0	0	0	41201
AGO0066	AGO	101691	4/30/2011	GETIMA00	3.23	35	1	Y		8	0	0	41201
AGO0068	AGO	101867	1/31/2012	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0068	AGO	101936	5/31/2012	GETIMA00	1.18	35	1	Y		0	0	0	41201
AGO0068	AGO	102089	1/31/2013	GETIMA00	1.1	35	1	Y		0	0	0	41201
AGO0070	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0072	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0073	AGO	102031	10/31/2012	GETIMA00	13.33	35	1	Y		0	0	0	41201
AGO0073	AGO	102138	3/31/2013	GETIMA00	1.08	35	1	Y		0	0	0	41201
AGO0075	AGO	101900	3/31/2012	GETIMA00	4.4	35	1	Y		0	0	0	41201
AGO0076	AGO	101730	5/31/2011	GETIMA00	0.94	35	1	Y		0	0	0	41201
AGO0076	AGO	101814	10/31/2011	GETIMA00	27	35	1	Y		0	0	0	41201
AGO0076	AGO	102031	10/31/2012	GETIMA00	9.98	35	1	Y		0	0	0	41201
AGO0076	AGO	102435	9/30/2014	CORBIS00	4.11	35	1	Y		0	0	0	41201
AGO0077	AGO	101993	8/31/2012	GETIMA00	1.95	35	1	Y		0	0	0	41201
AGO0077	AGO	102031	10/31/2012	GETIMA00	9.98	35	1	Y		0	0	0	41201
AGO0077	AGO	102299	11/30/2013	GETIMA00	2.5	35	1	N		0	0	0	41201
AGO0078	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0079	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0080	AGO	102467	11/30/2014	CORBIS00	11.78	35	1	Y		0	0	0	41201
AGO0080	AGO	102467	11/30/2014	CORBIS00	3.53	35	1	Y		0	0	0	41201
AGO0081	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0081	AGO	102598	10/31/2015	CORBIS00	1.09	35	1	Y		0	0	0	41201
AGO0081	AGO	300710	2/10/2010	10162501	3.96	35	1	Y	Royalty Free Illustration	10	0	0	41201
AGO0083	AGO	101546	11/16/2010	PUBPER00	47.98	35	1	Y		8	0	0	41201
AGO0084	AGO	101876	2/29/2012	GETIMA00	2.12	35	1	Y		0	0	0	41201
AGO0084	AGO	101881	2/29/2012	IMAGES00	37.95	35	1	Y		0	0	0	41201
AGO0084	AGO	102011	9/30/2012	GETIMA00	-2.12	35	1	Y		0	0	0	41201
AGO0084	AGO	102011	9/30/2012	GETIMA00	1.94	35	1	Y		0	0	0	41201
AGO0084	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0085	AGO	101546	11/16/2010	PUBPER00	19.14	35	1	Y		8	0	0	41201
AGO0085	AGO	101602	12/31/2010	GETIMA00	8.12	35	1	Y		8	0	0	41201
AGO0085	AGO	101665	3/31/2011	GETIMA00	26	35	1	Y		8	0	0	41201
AGO0085	AGO	101849	12/31/2011	GETIMA00	3.16	35	1	Y		0	0	0	41201
AGO0085	AGO	101876	2/29/2012	GETIMA00	61.2	35	1	Y		0	0	0	41201
AGO0085	AGO	102122	3/31/2013	CORBIS00	94.2	35	1	Y		0	0	0	41201
AGO0086	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0087	AGO	101730	5/31/2011	GETIMA00	4.92	35	1	Y		0	0	0	41201
AGO0087	AGO	102076	12/31/2012	GETIMA00	7.69961	35	1	Y		0	0	0	41201
AGO0088	AGO	101624	1/31/2011	IMAGES00	3.64	35	1	Y		8	0	0	41201
AGO0088	AGO	102561	6/30/2015	GETIMA00	0.53	35	1	Y		0	0	0	41201
AGO0092	AGO	101602	12/31/2010	GETIMA00	1.36	35	1	Y		8	0	0	41201
AGO0094	AGO	101796	9/30/2011	GETIMA00	0.92	35	1	Y		0	0	0	41201
AGO0095	AGO	101627	1/31/2011	GETIMA00	7.93	35	1	Y		8	0	0	41201
AGO0095	AGO	101764	7/31/2011	PUBPER00	8	35	1	Y		0	0	0	41201
AGO0097	AGO	101627	1/31/2011	GETIMA00	10.31	35	1	Y		8	0	0	41201
AHA0001	AHA	101602	12/31/2010	GETIMA00	6.84	50	1	Y		8	0	0	41201
AHA0001	AHA	102321	1/31/2014	GETIMA00	4	50	1	Y		0	0	0	41201
AHA0001	AHA	102364	4/30/2014	GETIMA00	0.46	50	1	Y		0	0	0	41201
AHA0001	AHA	102666	9/30/2016	ALAMYL00	22.35	50	1	N		0	0	0	41201
AHA0005	AHA	102398	6/30/2014	GETIMA00	4.39881	50	1	Y		0	0	0	41201
AHA0005	AHA	102574	8/31/2015	GETIMA00	0.87	50	1	Y		0	0	0	41201
AHA0010	AHA	101696	12/31/2010	10408600	65	50	1	Y		0	0	0	41201
AHA0010	AHA	102452	10/31/2014	CORBIS00	110	50	1	Y		0	0	0	41201
AHA0011	AHA	101824	11/30/2011	CORBIS00	27.67	50	1	Y		0	0	0	41201
AHA0011	AHA	102321	1/31/2014	GETIMA00	15.234	50	1	Y		0	0	0	41201
AHA0012	AHA	101867	1/31/2012	GETIMA00	19.59	50	1	Y		0	0	0	41201
AHA0012	AHA	102465	11/30/2014	GETIMA00	2.772	50	1	Y		0	0	0	41201
AHA0014	AHA	102612	10/31/2015	GETIMA00	30.60584	50	1	N		0	0	0	41201
AHA0015	AHA	102138	3/31/2013	GETIMA00	71.36	50	1	Y		0	0	0	41201
AHA0016	AHA	102465	11/30/2014	GETIMA00	4.048	50	1	Y		0	0	0	41201
AHA0017	AHA	101900	3/31/2012	GETIMA00	51.03	50	1	Y		0	0	0	41201
AHA0017	AHA	102312	12/31/2013	GETIMA00	10	50	1	Y		0	0	0	41201
AHA0017	AHA	102321	1/31/2014	GETIMA00	15.234	50	1	Y		0	0	0	41201
AHA0017	AHA	102465	11/30/2014	GETIMA00	2.772	50	1	Y		0	0	0	41201
AKH0001	AKH	101696	12/31/2010	10408600	0.9	50	1	Y		0	0	0	41201
AKH0001	AKH	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
AKH0001	AKH	101867	1/31/2012	GETIMA00	3.01	50	1	Y		0	0	0	41201
AKH0001	AKH	101974	7/31/2012	GETIMA00	2.97	50	1	Y		0	0	0	41201
AKH0001	AKH	101993	8/31/2012	GETIMA00	11.17	50	1	Y		0	0	0	41201
AKH0001	AKH	102031	10/31/2012	GETIMA00	10	50	1	Y		0	0	0	41201
AKH0001	AKH	102157	4/30/2013	INMAGI00	15.44	50	1	Y		0	0	0	41201
AKH0001	AKH	102243	8/31/2013	GETIMA00	4.31	50	1	Y		0	0	0	41201
AKH0001	AKH	102321	1/31/2014	GETIMA00	11	50	1	Y		0	0	0	41201
AKH0001	AKH	102502	2/28/2015	GETIMA00	2.9	50	1	Y		0	0	0	41201
AKH0001	AKH	102534	3/31/2015	GETIMA00	2.84	50	1	Y		0	0	0	41201
AKH0001	AKH	102564	7/31/2015	GETIMA00	2.86	50	1	Y		0	0	0	41201
AKH0001	AKH	102564	7/31/2015	GETIMA00	1.85	50	1	Y		0	0	0	41201
AKH0001	AKH	102614	11/30/2015	GETIMA00	0.40229	50	1	N		0	0	0	41201
AKH0001	AKH	102646	6/30/2016	GETIMA00	2.74	50	1	Y		0	0	0	41201
AKH0001	AKH	102673	10/31/2016	GETIMA00	1.52	50	1	Y		0	0	0	41201
AKH0001	AKH	301007	1/25/2012	10435401	15.96	50	1	Y	Royalty Free Media	8	0	N	41201
AKH0002	AKH	101677	4/30/2011	INMAGI00	22.05	50	1	Y		8	0	0	41201
AKH0002	AKH	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
AKH0002	AKH	101867	1/31/2012	GETIMA00	3.01	50	1	Y		0	0	0	41201
AKH0002	AKH	102031	10/31/2012	GETIMA00	10	50	1	Y		0	0	0	41201
AKH0002	AKH	102157	4/30/2013	INMAGI00	15.44	50	1	Y		0	0	0	41201
AKH0002	AKH	102228	8/31/2013	SUPSTO00	62.5	50	1	Y		0	0	0	41201
AKH0002	AKH	102502	2/28/2015	GETIMA00	2.9	50	1	Y		0	0	0	41201
AKH0002	AKH	102534	3/31/2015	GETIMA00	2.84	50	1	Y		0	0	0	41201
AKH0002	AKH	102564	7/31/2015	GETIMA00	1.85	50	1	Y		0	0	0	41201
AKH0002	AKH	102614	11/30/2015	GETIMA00	0.40229	50	1	N		0	0	0	41201
AKH0002	AKH	102669	9/30/2016	GETIMA00	5.6	50	1	Y		0	0	0	41201
AKH0002	AKH	102673	10/31/2016	GETIMA00	1.52	50	1	Y		0	0	0	41201
AKH0002	AKH	301007	1/25/2012	10435401	15.96	50	1	Y	Royalty Free Media	8	0	N	41201
AKH0003	AKH	101665	3/31/2011	GETIMA00	3.23	50	1	Y		8	0	0	41201
AKH0003	AKH	101696	12/31/2010	10408600	0.9	50	1	Y		0	0	0	41201
AKH0003	AKH	101796	9/30/2011	GETIMA00	2	50	1	Y		0	0	0	41201
AKH0003	AKH	101867	1/31/2012	GETIMA00	3.01	50	1	Y		0	0	0	41201
AKH0003	AKH	101974	7/31/2012	GETIMA00	2.97	50	1	Y		0	0	0	41201
AKH0003	AKH	102157	4/30/2013	INMAGI00	15.44	50	1	Y		0	0	0	41201
AKH0003	AKH	102243	8/31/2013	GETIMA00	4.31	50	1	Y		0	0	0	41201
AKH0003	AKH	102502	2/28/2015	GETIMA00	2.9	50	1	Y		0	0	0	41201
